recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon,valor_6m_aprox,tasa_quejas_por_pedido,promocion_vs_distancia,marca_principal_Kobe Sushi,marca_principal_Noe Sushi Bar,marca_principal_Nubori Experience
68,5,10.0,188.32,66.0,0.59,1,2.8,1,0,50.0,0.16666666666666666,0.20344827586206896,False,True,False
43,5,63.27,1137.27,61.0,0.49,0,0.7,1,0,316.35,0.0,0.6125,False,True,False
73,6,16.02,201.84,51.0,0.43,0,10.4,1,0,96.12,0.0,0.04095238095238095,True,False,False
74,6,19.85,457.76,48.0,0.27,0,5.7,1,0,119.10000000000001,0.0,0.04655172413793104,True,False,False
91,12,25.93,932.1,41.0,0.15,0,0.5,1,0,311.15999999999997,0.0,0.25,False,True,False
6,7,61.2,814.49,40.0,0.21,1,9.2,1,0,428.40000000000003,0.125,0.022580645161290325,False,True,False
15,5,43.7,413.07,23.0,0.12,0,1.7,0,1,218.5,0.0,0.06666666666666667,False,False,True
42,4,19.54,158.44,20.0,0.55,0,30.0,0,0,78.16,0.0,0.018272425249169437,False,False,False
31,6,65.85,841.62,54.0,0.33,0,1.6,1,0,395.09999999999997,0.0,0.1941176470588235,False,False,True
86,4,41.05,630.22,49.0,0.13,0,5.4,1,0,164.2,0.0,0.023636363636363636,False,True,False
53,8,17.53,462.12,51.0,0.19,0,0.8,1,0,140.24,0.0,0.2111111111111111,True,False,False
6,6,21.67,500.5,44.0,0.69,0,1.0,0,0,130.02,0.0,0.6272727272727272,True,False,False
33,4,27.31,276.67,43.0,0.03,2,3.2,0,1,109.24,0.4,0.00909090909090909,False,False,False
29,8,26.23,504.27,37.0,0.27,0,1.3,0,1,209.84,0.0,0.19285714285714284,False,True,False
21,4,25.08,360.86,45.0,0.02,0,8.9,0,1,100.32,0.0,0.0022222222222222222,True,False,False
54,3,14.65,116.7,35.0,0.19,0,9.8,0,0,43.95,0.0,0.01919191919191919,True,False,False
56,6,63.37,629.91,51.0,0.59,0,0.5,1,0,380.21999999999997,0.0,0.9833333333333333,False,False,True
116,2,36.69,132.1,72.0,0.49,0,5.0,0,1,73.38,0.0,0.09607843137254903,False,True,False
94,6,62.07,1193.48,42.0,0.62,0,5.4,1,0,372.42,0.0,0.11272727272727273,False,True,False
21,8,45.6,1331.01,47.0,0.29,0,16.2,1,0,364.8,0.0,0.017791411042944783,False,True,False
100,5,19.96,239.83,55.0,0.14,2,0.9,1,0,99.80000000000001,0.3333333333333333,0.14,True,False,False
55,6,18.47,277.83,63.0,0.32,1,7.9,0,0,110.82,0.14285714285714285,0.04,True,False,False
58,7,17.02,240.01,24.0,0.44,0,10.0,0,1,119.14,0.0,0.04356435643564357,True,False,False
64,5,18.09,359.68,78.0,0.21,2,2.3,0,1,90.45,0.3333333333333333,0.0875,True,False,False
86,7,34.14,428.95,49.0,0.38,0,1.4,0,1,238.98000000000002,0.0,0.25333333333333335,False,False,False
46,9,44.45,1224.54,64.0,0.27,1,0.5,1,0,400.05,0.1,0.45000000000000007,False,True,False
84,6,77.29,1339.6,66.0,0.15,0,6.1,0,0,463.74,0.0,0.024193548387096777,False,False,True
22,6,64.42,645.05,53.0,0.5,0,8.0,0,1,386.52,0.0,0.0617283950617284,False,False,True
116,4,26.26,338.0,26.0,0.3,0,3.1,1,0,105.04,0.0,0.09374999999999999,True,False,False
60,9,49.33,1428.06,62.0,0.07,0,10.6,0,1,443.96999999999997,0.0,0.006542056074766356,False,True,False
104,7,51.97,1354.32,23.0,0.06,0,3.1,0,0,363.78999999999996,0.0,0.01875,False,True,False
11,3,55.16,636.31,29.0,0.47,0,16.7,0,1,165.48,0.0,0.027976190476190474,False,False,True
47,4,20.22,315.78,35.0,0.46,0,1.8,0,0,80.88,0.0,0.24210526315789474,True,False,False
31,6,46.24,620.71,56.0,0.71,0,6.6,0,0,277.44,0.0,0.10597014925373135,False,True,False
115,6,52.01,556.25,50.0,0.2,0,6.3,1,0,312.06,0.0,0.03125000000000001,False,True,False
104,9,14.18,216.31,39.0,0.38,1,2.3,0,1,127.62,0.1,0.15833333333333335,True,False,False
77,4,19.15,169.96,33.0,0.3,0,0.5,0,0,76.6,0.0,0.5,True,False,False
18,5,41.52,568.17,20.0,0.42,0,4.9,0,0,207.60000000000002,0.0,0.08399999999999999,False,True,False
22,6,50.6,886.94,50.0,0.58,0,3.1,0,0,303.6,0.0,0.18124999999999997,False,True,False
56,6,20.48,262.4,50.0,0.31,1,1.8,0,1,122.88,0.14285714285714285,0.16315789473684209,True,False,False
17,5,44.44,786.55,53.0,0.43,0,0.5,0,0,222.2,0.0,0.7166666666666667,False,True,False
38,5,29.97,324.06,58.0,0.3,0,3.1,1,0,149.85,0.0,0.09374999999999999,True,False,False
25,6,45.14,850.54,28.0,0.11,0,0.5,0,0,270.84000000000003,0.0,0.18333333333333335,False,True,False
32,8,16.95,341.54,34.0,0.56,0,1.9,0,1,135.6,0.0,0.28,True,False,False
15,12,93.17,3322.96,66.0,0.75,0,0.9,0,1,1118.04,0.0,0.75,False,False,True
13,5,30.87,236.12,47.0,0.07,0,2.4,1,0,154.35,0.0,0.028000000000000004,True,False,False
58,6,18.44,167.69,47.0,0.39,0,0.9,0,0,110.64000000000001,0.0,0.39,True,False,False
90,8,18.5,408.3,58.0,0.12,0,16.1,1,0,148.0,0.0,0.007407407407407406,True,False,False
50,3,12.48,102.79,30.0,0.24,0,0.5,1,0,37.44,0.0,0.4,True,False,False
11,5,22.69,222.35,64.0,0.12,0,12.0,0,0,113.45,0.0,0.009917355371900827,False,True,False
13,4,14.88,220.68,59.0,0.58,0,0.9,0,0,59.52,0.0,0.58,True,False,False
97,5,54.66,681.63,33.0,0.36,0,13.0,0,1,273.29999999999995,0.0,0.02748091603053435,False,False,True
50,6,15.56,191.77,59.0,0.73,0,2.7,0,0,93.36,0.0,0.2607142857142857,True,False,False
101,11,22.93,564.94,35.0,0.43,0,5.7,1,0,252.23,0.0,0.07413793103448275,True,False,False
38,7,15.47,185.94,47.0,0.24,0,16.6,0,0,108.29,0.0,0.014371257485029936,True,False,False
1,4,12.77,187.39,30.0,0.08,0,0.5,0,0,51.08,0.0,0.13333333333333333,True,False,False
39,4,23.32,245.21,31.0,0.16,0,11.2,1,0,93.28,0.0,0.014159292035398232,True,False,False
27,7,57.45,986.53,91.0,0.66,0,15.4,1,0,402.15000000000003,0.0,0.04258064516129032,False,True,False
36,6,22.6,364.16,43.0,0.53,1,5.7,1,0,135.60000000000002,0.14285714285714285,0.09137931034482759,False,True,False
32,15,45.34,1536.81,40.0,0.21,0,7.4,0,1,680.1,0.0,0.028,False,True,False
41,5,52.98,758.11,53.0,0.42,1,0.5,0,0,264.9,0.16666666666666666,0.7,False,True,False
15,7,31.69,438.36,40.0,0.25,2,8.2,0,1,221.83,0.25,0.030120481927710847,False,True,False
31,6,19.77,263.69,36.0,0.1,0,2.9,0,1,118.62,0.0,0.03333333333333333,True,False,False
6,6,51.07,479.5,48.0,0.43,0,4.3,0,1,306.42,0.0,0.09772727272727273,False,True,False
89,5,70.38,635.86,43.0,0.08,0,1.6,0,0,351.9,0.0,0.047058823529411764,False,False,True
113,5,52.65,454.66,33.0,0.18,0,2.7,1,0,263.25,0.0,0.06428571428571428,False,True,False
52,5,48.13,936.82,44.0,0.27,0,3.9,0,1,240.65,0.0,0.0675,False,True,False
82,3,17.52,184.17,49.0,0.27,0,3.2,0,1,52.56,0.0,0.08181818181818182,True,False,False
22,7,30.97,832.76,20.0,0.1,0,5.2,0,0,216.79,0.0,0.01886792452830189,False,False,False
31,3,11.28,125.28,39.0,0.48,0,5.2,1,0,33.839999999999996,0.0,0.09056603773584905,False,False,False
100,3,41.49,450.05,51.0,0.32,0,10.8,0,0,124.47,0.0,0.029357798165137613,False,True,False
73,6,55.62,1166.66,53.0,0.48,0,14.3,0,1,333.71999999999997,0.0,0.03333333333333333,False,False,True
46,5,20.2,288.21,36.0,0.25,0,4.5,0,1,101.0,0.0,0.05434782608695653,True,False,False
67,3,26.93,272.49,45.0,0.34,1,2.9,0,1,80.78999999999999,0.25,0.11333333333333334,True,False,False
97,5,42.88,690.13,56.0,0.34,0,4.6,0,0,214.4,0.0,0.07234042553191491,False,False,False
91,6,57.97,1053.15,36.0,0.06,1,20.2,0,0,347.82,0.14285714285714285,0.0029556650246305416,False,False,True
43,6,17.05,373.94,33.0,0.32,0,1.1,1,0,102.30000000000001,0.0,0.2666666666666666,True,False,False
1,8,17.05,538.3,28.0,0.17,2,0.7,0,1,136.4,0.2222222222222222,0.21250000000000002,True,False,False
44,11,18.22,770.69,36.0,0.21,0,2.1,0,0,200.42,0.0,0.09545454545454544,True,False,False
57,6,23.41,287.4,74.0,0.31,0,16.3,0,0,140.46,0.0,0.01890243902439024,True,False,False
9,6,18.65,280.63,75.0,0.16,0,5.3,0,1,111.89999999999999,0.0,0.029629629629629634,False,False,False
5,7,52.95,658.77,64.0,0.27,0,2.3,0,0,370.65000000000003,0.0,0.11250000000000002,False,True,False
79,8,15.3,227.9,21.0,0.3,0,20.7,0,0,122.4,0.0,0.014423076923076922,True,False,False
114,7,14.87,283.51,44.0,0.47,0,17.5,0,0,104.08999999999999,0.0,0.02670454545454545,True,False,False
9,6,19.51,333.48,38.0,0.46,1,5.1,0,1,117.06,0.14285714285714285,0.08846153846153848,True,False,False
45,10,19.12,529.39,59.0,0.28,0,2.3,0,1,191.20000000000002,0.0,0.11666666666666668,True,False,False
92,5,61.22,1143.67,36.0,0.76,0,4.9,0,0,306.1,0.0,0.152,False,True,False
77,9,72.83,2348.0,39.0,0.07,0,16.3,0,0,655.47,0.0,0.004268292682926829,False,False,True
24,7,66.18,1453.59,20.0,0.17,0,1.4,0,0,463.26000000000005,0.0,0.11333333333333334,False,False,True
109,7,16.58,246.84,22.0,0.42,2,6.8,1,0,116.05999999999999,0.25,0.06086956521739131,True,False,False
74,6,70.49,1439.84,47.0,0.12,1,0.8,1,0,422.93999999999994,0.14285714285714285,0.13333333333333333,False,False,True
42,3,17.08,96.69,20.0,0.33,0,1.5,1,0,51.239999999999995,0.0,0.20625,False,False,False
22,5,25.53,297.71,41.0,0.02,0,0.8,0,0,127.65,0.0,0.022222222222222223,False,False,False
103,4,46.86,547.47,46.0,0.5,1,4.1,0,0,187.44,0.2,0.11904761904761907,False,True,False
60,10,13.11,377.14,42.0,0.38,0,2.0,0,1,131.1,0.0,0.18095238095238095,True,False,False
86,6,16.36,196.65,40.0,0.14,1,5.7,1,0,98.16,0.14285714285714285,0.024137931034482762,True,False,False
37,9,18.37,590.68,63.0,0.16,0,13.4,0,1,165.33,0.0,0.011851851851851851,True,False,False
116,8,20.84,266.98,46.0,0.27,0,0.5,0,0,166.72,0.0,0.45000000000000007,True,False,False
39,8,16.3,236.89,30.0,0.41,0,2.1,0,1,130.4,0.0,0.18636363636363634,True,False,False
84,5,44.15,656.14,30.0,0.25,0,8.2,1,0,220.75,0.0,0.030120481927710847,False,True,False
74,4,33.15,348.53,40.0,0.28,0,7.8,0,0,132.6,0.0,0.03544303797468355,False,True,False
74,5,27.99,219.9,33.0,0.38,0,0.7,0,1,139.95,0.0,0.47500000000000003,False,True,False
90,4,30.38,485.27,75.0,0.11,0,5.8,0,0,121.52,0.0,0.01864406779661017,True,False,False
89,5,54.38,1084.6,33.0,0.16,0,3.6,1,0,271.90000000000003,0.0,0.04324324324324324,False,False,True
53,5,61.11,739.06,44.0,0.31,0,6.8,0,0,305.55,0.0,0.044927536231884065,False,False,True
120,11,18.78,316.54,70.0,0.31,0,2.2,0,1,206.58,0.0,0.13478260869565215,False,False,False
28,6,62.58,1149.7,36.0,0.28,0,4.4,1,1,375.48,0.0,0.06222222222222223,False,False,True
77,10,59.52,1071.93,39.0,0.34,1,1.9,1,0,595.2,0.09090909090909091,0.17,False,True,False
15,10,69.43,2705.79,38.0,0.44,0,4.8,0,0,694.3000000000001,0.0,0.08979591836734695,False,False,True
60,6,18.82,290.96,81.0,0.47,0,1.1,1,0,112.92,0.0,0.3916666666666666,True,False,False
60,6,15.67,328.51,52.0,0.05,0,7.5,0,1,94.02,0.0,0.006578947368421053,True,False,False
6,4,21.91,235.64,50.0,0.23,0,4.2,0,0,87.64,0.0,0.05348837209302326,True,False,False
52,6,15.55,178.33,35.0,0.22,0,2.6,0,0,93.30000000000001,0.0,0.08148148148148147,True,False,False
12,5,22.08,300.89,39.0,0.03,0,5.1,0,0,110.39999999999999,0.0,0.0057692307692307696,True,False,False
19,6,34.72,765.02,67.0,0.18,0,1.2,1,0,208.32,0.0,0.13846153846153844,False,True,False
96,3,20.85,184.03,46.0,0.28,0,3.2,1,0,62.550000000000004,0.0,0.08484848484848485,False,False,False
75,8,46.05,1292.46,43.0,0.33,0,5.4,0,1,368.4,0.0,0.060000000000000005,False,True,False
102,2,10.0,72.13,42.0,0.38,0,1.0,1,0,20.0,0.0,0.3454545454545454,True,False,False
97,4,63.62,469.48,22.0,0.4,0,14.3,0,0,254.48,0.0,0.02777777777777778,False,False,True
2,5,47.32,774.51,39.0,0.34,0,1.0,0,0,236.6,0.0,0.3090909090909091,False,True,False
55,6,17.4,194.79,66.0,0.03,0,21.6,0,0,104.39999999999999,0.0,0.0013824884792626726,True,False,False
15,6,50.02,818.12,30.0,0.16,0,7.0,0,1,300.12,0.0,0.022535211267605635,False,True,False
64,7,24.86,492.95,52.0,0.12,0,1.8,1,0,174.01999999999998,0.0,0.0631578947368421,True,False,False
100,8,21.27,463.54,43.0,0.08,1,6.7,0,0,170.16,0.1111111111111111,0.011764705882352941,True,False,False
69,6,72.53,982.88,53.0,0.64,0,3.5,0,0,435.18,0.0,0.17777777777777778,False,False,True
15,7,24.61,659.56,27.0,0.31,0,10.0,1,0,172.26999999999998,0.0,0.030693069306930693,True,False,False
43,6,52.09,804.47,40.0,0.39,0,12.6,1,0,312.54,0.0,0.030708661417322838,False,True,False
74,9,83.09,2486.6,44.0,0.32,0,9.4,0,0,747.8100000000001,0.0,0.03368421052631579,False,False,True
17,3,42.51,327.3,63.0,0.11,0,1.9,0,1,127.53,0.0,0.055,False,True,False
98,8,21.89,468.57,58.0,0.13,0,2.4,0,1,175.12,0.0,0.052000000000000005,True,False,False
116,11,13.75,341.68,41.0,0.28,0,6.4,0,1,151.25,0.0,0.04307692307692308,True,False,False
24,3,24.01,157.66,33.0,0.29,0,30.0,0,0,72.03,0.0,0.009634551495016611,True,False,False
74,3,50.9,298.6,48.0,0.28,0,8.8,0,0,152.7,0.0,0.03146067415730337,False,True,False
116,7,42.67,489.11,46.0,0.2,0,0.5,0,1,298.69,0.0,0.33333333333333337,False,True,False
30,7,14.43,337.93,51.0,0.06,0,7.3,0,0,101.00999999999999,0.0,0.008108108108108109,True,False,False
67,5,47.61,509.75,44.0,0.28,0,1.4,1,0,238.05,0.0,0.18666666666666668,False,False,True
51,3,40.13,479.3,55.0,0.21,0,4.5,1,0,120.39000000000001,0.0,0.04565217391304348,False,True,False
60,11,11.51,475.04,20.0,0.47,0,3.8,1,0,126.61,0.0,0.12051282051282051,True,False,False
101,5,49.2,804.58,55.0,0.12,0,15.6,0,1,246.0,0.0,0.007643312101910828,False,True,False
3,3,38.93,409.1,48.0,0.21,0,0.5,0,1,116.78999999999999,0.0,0.35,False,True,False
104,3,10.0,108.15,20.0,0.51,0,0.8,1,0,30.0,0.0,0.5666666666666667,True,False,False
5,3,18.11,137.94,38.0,0.42,2,0.9,0,0,54.33,0.5,0.42,True,False,False
28,6,59.7,981.16,57.0,0.26,0,2.8,0,1,358.20000000000005,0.0,0.08965517241379312,False,False,True
108,5,56.46,509.04,62.0,0.45,1,15.8,0,0,282.3,0.16666666666666666,0.02830188679245283,False,True,False
78,5,60.34,626.65,52.0,0.52,0,4.1,1,0,301.70000000000005,0.0,0.12380952380952384,False,True,False
103,8,35.39,651.39,41.0,0.53,3,2.3,1,0,283.12,0.3333333333333333,0.22083333333333335,False,True,False
11,7,27.5,312.06,43.0,0.23,0,0.7,0,0,192.5,0.0,0.28750000000000003,True,False,False
72,8,14.4,353.46,38.0,0.28,0,1.6,1,0,115.2,0.0,0.16470588235294117,True,False,False
101,5,45.07,715.21,38.0,0.12,0,0.5,0,0,225.35,0.0,0.2,False,True,False
72,7,17.3,223.71,21.0,0.49,0,9.0,0,1,121.10000000000001,0.0,0.05384615384615385,True,False,False
76,5,15.18,129.23,61.0,0.34,0,1.5,1,0,75.9,0.0,0.2125,True,False,False
15,6,72.9,1567.29,49.0,0.17,0,1.5,0,0,437.40000000000003,0.0,0.10625,False,False,True
83,5,86.6,1570.69,33.0,0.31,0,6.6,0,0,433.0,0.0,0.046268656716417916,False,False,True
48,7,36.71,699.47,51.0,0.47,0,7.7,0,0,256.97,0.0,0.06025641025641026,False,False,False
46,5,68.13,1334.94,55.0,0.21,0,9.4,0,1,340.65,0.0,0.022105263157894735,False,False,True
28,8,21.08,432.37,45.0,0.3,0,0.5,0,1,168.64,0.0,0.5,True,False,False
7,6,65.06,644.06,20.0,0.72,1,1.1,0,1,390.36,0.14285714285714285,0.5999999999999999,False,False,True
104,10,14.58,385.44,57.0,0.49,0,6.4,0,1,145.8,0.0,0.07538461538461538,True,False,False
71,6,71.73,1444.46,47.0,0.27,0,1.3,1,0,430.38,0.0,0.19285714285714284,False,False,True
94,2,64.01,454.61,23.0,0.11,0,0.5,0,1,128.02,0.0,0.18333333333333335,False,False,True
82,5,54.49,955.16,44.0,0.23,0,2.2,1,0,272.45,0.0,0.09999999999999999,False,True,False
88,7,57.7,646.59,62.0,0.23,0,15.9,1,0,403.90000000000003,0.0,0.014375,False,False,True
6,9,42.9,1528.27,20.0,0.24,0,0.5,0,1,386.09999999999997,0.0,0.4,False,True,False
58,3,12.84,62.71,39.0,0.29,0,5.7,1,0,38.519999999999996,0.0,0.049999999999999996,True,False,False
115,8,60.01,825.02,32.0,0.14,0,6.4,0,0,480.08,0.0,0.02153846153846154,False,True,False
68,6,64.5,692.98,59.0,0.22,0,0.7,0,1,387.0,0.0,0.275,False,True,False
55,6,23.17,534.93,46.0,0.38,0,5.5,0,1,139.02,0.0,0.06785714285714287,True,False,False
67,7,38.17,725.63,57.0,0.16,0,17.5,0,0,267.19,0.0,0.00909090909090909,False,True,False
49,7,71.75,1739.35,79.0,0.52,3,7.2,1,0,502.25,0.375,0.07123287671232877,False,False,True
118,10,27.63,511.03,53.0,0.05,0,9.1,1,0,276.3,0.0,0.005434782608695653,True,False,False
51,9,23.34,503.62,20.0,0.25,1,0.5,0,0,210.06,0.1,0.4166666666666667,False,False,False
59,9,40.88,1096.81,53.0,0.56,0,19.9,1,0,367.92,0.0,0.028000000000000004,False,False,True
111,7,57.63,1408.62,33.0,0.39,0,6.9,0,1,403.41,0.0,0.055714285714285716,False,False,True
6,3,33.58,391.43,48.0,0.44,0,0.5,0,1,100.74,0.0,0.7333333333333334,False,False,True
90,5,51.14,997.44,25.0,0.72,0,3.1,0,1,255.7,0.0,0.22499999999999998,False,True,False
108,5,64.7,960.72,39.0,0.17,2,0.8,1,0,323.5,0.3333333333333333,0.18888888888888888,False,False,True
51,7,28.51,761.89,46.0,0.37,0,5.3,0,0,199.57000000000002,0.0,0.06851851851851852,False,False,False
38,11,28.67,480.25,33.0,0.51,0,1.2,0,1,315.37,0.0,0.3923076923076923,True,False,False
11,7,55.26,1465.68,36.0,0.15,0,3.5,0,0,386.82,0.0,0.041666666666666664,False,True,False
52,8,51.11,867.8,60.0,0.1,0,30.0,0,0,408.88,0.0,0.0033222591362126247,False,True,False
93,5,16.0,165.9,43.0,0.39,0,2.8,0,0,80.0,0.0,0.13448275862068967,True,False,False
20,8,42.23,1318.13,41.0,0.29,0,5.4,0,0,337.84,0.0,0.05272727272727273,False,True,False
10,5,57.76,1101.82,50.0,0.28,0,15.1,0,0,288.8,0.0,0.01842105263157895,False,True,False
26,7,20.56,457.53,30.0,0.29,0,2.5,0,0,143.92,0.0,0.11153846153846153,True,False,False
48,10,44.51,1425.64,37.0,0.38,0,8.6,0,1,445.09999999999997,0.0,0.043678160919540236,False,True,False
91,5,21.8,170.51,43.0,0.25,0,0.9,0,0,109.0,0.0,0.25,False,False,False
114,5,30.71,595.27,38.0,0.21,0,13.1,0,0,153.55,0.0,0.01590909090909091,False,True,False
14,3,18.23,146.44,58.0,0.1,2,5.9,0,1,54.69,0.5,0.016666666666666666,True,False,False
100,7,18.8,205.61,51.0,0.4,3,2.5,1,0,131.6,0.375,0.15384615384615385,True,False,False
59,4,10.0,87.57,57.0,0.26,0,12.1,0,0,40.0,0.0,0.021311475409836068,True,False,False
12,2,59.19,298.74,68.0,0.25,0,2.2,0,0,118.38,0.0,0.10869565217391303,False,False,True
116,5,17.13,140.12,57.0,0.33,0,15.0,0,0,85.64999999999999,0.0,0.02185430463576159,True,False,False
23,5,53.48,564.28,88.0,0.61,0,2.3,0,0,267.4,0.0,0.25416666666666665,False,True,False
85,10,30.34,748.51,41.0,0.44,0,26.6,0,0,303.4,0.0,0.01647940074906367,True,False,False
72,4,20.0,188.91,36.0,0.33,1,11.4,1,0,80.0,0.2,0.028695652173913046,True,False,False
39,7,69.93,1312.59,39.0,0.32,0,11.3,1,0,489.51000000000005,0.0,0.028070175438596492,False,False,True
9,7,64.76,1447.81,29.0,0.51,0,11.6,0,0,453.32000000000005,0.0,0.043589743589743594,False,True,False
88,3,12.54,131.17,36.0,0.29,0,6.4,0,0,37.62,0.0,0.04461538461538461,True,False,False
95,2,52.98,304.48,64.0,0.56,0,18.0,1,0,105.96,0.0,0.030939226519337018,False,True,False
25,8,13.34,208.01,60.0,0.19,0,8.2,0,0,106.72,0.0,0.022891566265060243,True,False,False
17,6,49.25,886.49,51.0,0.29,0,3.1,0,0,295.5,0.0,0.09062499999999998,False,True,False
42,6,75.96,1507.14,20.0,0.36,0,7.2,0,0,455.76,0.0,0.049315068493150684,False,True,False
29,11,16.74,501.88,32.0,0.27,0,3.1,0,1,184.14,0.0,0.084375,True,False,False
60,9,21.35,753.25,47.0,0.24,0,11.5,1,0,192.15,0.0,0.020689655172413793,True,False,False
67,6,13.24,263.57,50.0,0.59,0,0.6,0,1,79.44,0.0,0.8428571428571429,True,False,False
85,5,59.59,925.01,39.0,0.58,0,9.9,1,0,297.95000000000005,0.0,0.057999999999999996,False,False,True
57,4,72.16,445.34,20.0,0.2,0,8.0,0,0,288.64,0.0,0.02469135802469136,False,False,True
72,5,16.25,164.26,43.0,0.34,0,2.1,0,1,81.25,0.0,0.15454545454545454,True,False,False
14,7,26.93,604.19,26.0,0.66,0,1.9,0,1,188.51,0.0,0.33,False,False,False
39,5,22.92,364.42,59.0,0.08,0,0.5,0,1,114.60000000000001,0.0,0.13333333333333333,True,False,False
16,4,18.46,130.63,20.0,0.16,0,0.7,1,0,73.84,0.0,0.2,True,False,False
18,7,26.2,702.88,43.0,0.19,0,0.5,0,1,183.4,0.0,0.3166666666666667,False,False,False
95,6,50.12,716.67,30.0,0.19,0,2.1,0,1,300.71999999999997,0.0,0.08636363636363635,False,False,True
75,4,74.68,900.66,57.0,0.29,1,7.7,0,0,298.72,0.2,0.03717948717948718,False,False,True
102,6,39.03,805.94,56.0,0.31,0,0.5,0,0,234.18,0.0,0.5166666666666667,False,True,False
20,2,14.51,104.45,53.0,0.31,1,9.2,0,0,29.02,0.3333333333333333,0.03333333333333334,True,False,False
117,4,16.63,120.56,25.0,0.09,0,6.3,0,0,66.52,0.0,0.0140625,False,False,False
46,5,25.0,280.6,20.0,0.56,0,0.5,0,0,125.0,0.0,0.9333333333333335,True,False,False
117,8,43.61,1035.6,56.0,0.37,0,20.2,1,0,348.88,0.0,0.018226600985221674,False,True,False
45,4,23.5,187.48,68.0,0.51,0,4.2,1,0,94.0,0.0,0.1186046511627907,True,False,False
4,5,50.64,961.93,61.0,0.25,0,6.2,0,0,253.2,0.0,0.03968253968253968,False,True,False
84,8,18.1,324.27,56.0,0.24,0,0.5,1,0,144.8,0.0,0.4,True,False,False
95,7,28.22,433.53,62.0,0.43,0,17.6,0,1,197.54,0.0,0.024293785310734457,True,False,False
20,5,61.82,682.3,30.0,0.25,0,4.1,0,1,309.1,0.0,0.059523809523809534,False,False,True
11,3,16.97,105.09,63.0,0.32,0,1.2,0,0,50.91,0.0,0.24615384615384614,True,False,False
114,7,31.37,778.18,57.0,0.58,0,0.5,0,1,219.59,0.0,0.9666666666666667,False,True,False
65,8,12.84,208.6,30.0,0.41,0,3.8,0,0,102.72,0.0,0.10512820512820513,True,False,False
108,4,18.09,120.86,49.0,0.29,0,0.7,1,0,72.36,0.0,0.3625,True,False,False
18,5,18.09,235.84,59.0,0.56,1,0.5,0,0,90.45,0.16666666666666666,0.9333333333333335,True,False,False
39,4,21.76,293.28,33.0,0.35,0,6.9,0,1,87.04,0.0,0.049999999999999996,True,False,False
44,9,77.91,2555.14,54.0,0.28,0,6.7,0,0,701.1899999999999,0.0,0.0411764705882353,False,False,True
97,4,16.39,257.43,39.0,0.26,0,1.3,0,0,65.56,0.0,0.1857142857142857,True,False,False
118,8,104.11,2120.11,46.0,0.08,1,0.5,1,0,832.88,0.1111111111111111,0.13333333333333333,False,False,True
100,8,58.87,1182.6,33.0,0.2,0,1.9,1,0,470.96,0.0,0.1,False,True,False
18,5,49.57,939.42,40.0,0.13,0,0.7,0,1,247.85,0.0,0.1625,False,True,False
47,5,26.67,495.19,28.0,0.35,0,2.0,1,0,133.35000000000002,0.0,0.16666666666666666,False,True,False
31,6,47.17,708.05,52.0,0.31,0,4.1,0,1,283.02,0.0,0.07380952380952382,False,True,False
99,3,23.1,239.88,64.0,0.15,0,14.0,1,0,69.30000000000001,0.0,0.010638297872340425,False,False,False
39,9,18.55,641.82,61.0,0.24,0,1.1,0,1,166.95000000000002,0.0,0.19999999999999996,True,False,False
38,7,14.83,362.55,44.0,0.36,0,7.5,0,1,103.81,0.0,0.04736842105263158,True,False,False
79,7,73.94,2034.22,42.0,0.49,0,14.6,1,0,517.5799999999999,0.0,0.03333333333333333,False,False,True
47,8,53.99,1459.13,46.0,0.74,0,2.5,0,0,431.92,0.0,0.2846153846153846,False,False,True
70,7,79.12,1474.94,52.0,0.42,0,1.3,1,0,553.84,0.0,0.29999999999999993,False,False,True
8,8,43.91,1059.35,20.0,0.26,0,3.0,0,0,351.28,0.0,0.08387096774193549,False,True,False
104,2,23.29,143.03,35.0,0.21,0,0.5,0,0,46.58,0.0,0.35,False,False,False
86,9,40.82,1013.73,27.0,0.32,3,19.2,1,0,367.38,0.3,0.016580310880829015,False,True,False
65,4,43.87,289.65,63.0,0.18,0,2.7,0,0,175.48,0.0,0.06428571428571428,False,True,False
13,3,14.3,144.33,47.0,0.74,0,6.3,0,0,42.900000000000006,0.0,0.115625,True,False,False
55,11,53.52,1182.97,35.0,0.72,0,4.9,0,0,588.72,0.0,0.144,False,True,False
88,6,18.8,334.49,28.0,0.04,0,0.5,0,1,112.80000000000001,0.0,0.06666666666666667,True,False,False
85,3,24.49,134.57,51.0,0.32,0,5.2,1,0,73.47,0.0,0.06037735849056604,True,False,False
109,7,77.17,967.67,27.0,0.13,1,9.5,1,0,540.19,0.125,0.013541666666666667,False,False,True
43,6,14.84,325.77,50.0,0.52,0,4.8,0,0,89.03999999999999,0.0,0.10612244897959185,True,False,False
4,8,19.75,357.55,56.0,0.16,0,3.1,0,0,158.0,0.0,0.049999999999999996,True,False,False
71,3,24.17,244.83,65.0,0.08,1,18.8,1,1,72.51,0.25,0.004232804232804232,True,False,False
60,5,45.36,860.12,48.0,0.65,0,0.5,0,0,226.8,0.0,1.0833333333333335,False,False,True
