customer_id,marca_principal,recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon
1600,Nubori Experience,110,8,52.85,649.5,67.0,0.16,1,13.9,1,0
1601,Kobe Sushi,117,6,20.07,456.35,69.0,0.44,0,2.8,1,0
1602,Kobe Sushi,13,10,10.3,303.65,20.0,0.6,0,5.5,0,0
1603,Kobe Sushi,63,4,18.21,116.65,58.0,0.23,0,2.1,0,0
1604,Kobe Sushi,44,5,22.24,303.43,27.0,0.15,0,1.1,0,1
1605,Kobe Sushi,24,6,21.2,287.23,28.0,0.34,0,12.7,0,1
1606,Noe Sushi Bar,119,5,23.93,453.73,20.0,0.22,0,10.9,0,0
1607,Kobe Sushi,105,8,18.62,406.09,52.0,0.22,0,3.1,1,0
1608,Nubori Experience,3,8,62.22,1786.38,40.0,0.39,0,0.7,0,1
1609,Kobe Sushi,107,4,25.34,152.37,49.0,0.14,0,7.7,0,1
1610,Noe Sushi Bar,10,6,49.12,769.52,50.0,0.71,0,20.3,1,0
1611,Nubori Experience,65,8,30.93,739.4,70.0,0.57,3,5.5,0,1
1612,Noe Sushi Bar,49,9,51.97,1202.1,37.0,0.19,2,6.9,1,0
1613,Noe Sushi Bar,58,4,55.43,664.14,29.0,0.51,0,9.9,1,0
1614,Kobe Sushi,77,4,31.97,390.97,30.0,0.12,0,8.7,0,0
1615,Kobe Sushi,78,9,22.56,349.71,42.0,0.3,0,3.6,0,1
1616,Noe Sushi Bar,97,3,45.92,531.76,51.0,0.13,0,2.5,0,1
1617,Nubori Experience,2,6,50.31,710.55,70.0,0.38,0,0.5,0,1
1618,Noe Sushi Bar,66,6,35.38,726.02,35.0,0.67,0,4.6,0,1
1619,Noe Sushi Bar,103,4,31.47,383.6,45.0,0.14,3,10.5,0,0
1620,Noe Sushi Bar,105,8,43.25,870.21,34.0,0.23,0,9.1,0,1
1621,Noe Sushi Bar,120,5,38.66,549.53,51.0,0.07,0,4.2,0,1
1622,Kobe Sushi,31,5,13.29,138.52,26.0,0.13,0,3.4,0,0
1623,Noe Sushi Bar,68,5,64.99,1196.46,26.0,0.39,1,0.5,1,0
1624,Nubori Experience,98,6,73.12,1630.84,39.0,0.25,0,7.2,0,1
1625,Kobe Sushi,83,8,21.64,678.29,79.0,0.1,0,1.8,1,1
1626,Noe Sushi Bar,37,3,32.36,152.45,46.0,0.41,1,20.4,0,0
1627,Kobe Sushi,73,6,24.17,516.49,49.0,0.37,0,3.8,0,0
1628,Noe Sushi Bar,24,8,49.39,1548.44,59.0,0.18,0,5.5,1,0
1629,Kobe Sushi,77,6,15.8,229.54,65.0,0.5,0,0.5,1,0
1630,Noe Sushi Bar,44,1,39.59,78.25,33.0,0.28,0,15.9,0,1
1631,Chef Choy,94,5,35.43,588.53,70.0,0.78,0,7.8,1,0
1632,Kobe Sushi,83,1,19.02,55.45,68.0,0.58,0,2.9,1,0
1633,Noe Sushi Bar,41,4,62.22,750.28,69.0,0.52,1,1.6,0,0
1634,Chef Choy,74,10,38.77,1495.68,55.0,0.37,3,3.0,0,0
1635,Nubori Experience,51,4,76.08,1040.78,34.0,0.18,0,0.6,0,0
1636,Kobe Sushi,42,6,16.91,387.5,31.0,0.09,3,0.5,1,0
1637,Kobe Sushi,108,6,18.58,299.63,20.0,0.33,0,1.6,0,0
1638,Kobe Sushi,78,7,17.27,231.46,27.0,0.36,0,17.5,0,0
1639,Nubori Experience,40,3,76.48,704.95,36.0,0.13,0,5.2,1,0
1640,Nubori Experience,48,7,70.23,1348.85,52.0,0.13,0,6.4,0,1
1641,Noe Sushi Bar,113,6,42.67,452.2,73.0,0.24,0,4.9,1,0
1642,Nubori Experience,84,6,90.81,1362.93,26.0,0.25,0,2.5,0,1
1643,Noe Sushi Bar,4,5,49.86,511.83,37.0,0.33,3,5.6,0,0
1644,Noe Sushi Bar,102,6,63.32,1142.45,20.0,0.7,0,1.5,1,0
1645,Kobe Sushi,108,3,17.17,138.25,23.0,0.16,0,2.2,0,0
1646,Chef Choy,60,5,25.25,216.83,20.0,0.2,0,0.5,1,0
1647,Kobe Sushi,114,2,20.13,91.01,41.0,0.28,1,1.4,0,1
1648,Nubori Experience,39,6,69.81,1348.43,60.0,0.23,0,2.9,0,0
1649,Chef Choy,5,7,38.34,680.41,54.0,0.15,0,7.3,0,0
1650,Noe Sushi Bar,106,4,45.94,605.7,43.0,0.59,0,5.3,1,0
1651,Kobe Sushi,96,4,24.83,248.04,62.0,0.05,0,3.0,1,0
1652,Kobe Sushi,6,4,12.41,176.83,37.0,0.63,0,4.9,1,0
1653,Kobe Sushi,14,8,16.45,301.45,55.0,0.41,2,4.5,0,0
1654,Kobe Sushi,70,11,15.22,646.1,44.0,0.55,0,6.7,0,1
1655,Kobe Sushi,78,11,17.11,475.5,20.0,0.32,0,8.1,0,0
1656,Nubori Experience,12,12,43.35,1241.93,27.0,0.4,0,2.6,1,0
1657,Noe Sushi Bar,62,5,30.4,590.77,53.0,0.32,0,0.5,0,0
1658,Kobe Sushi,27,6,17.59,297.52,52.0,0.4,0,6.7,0,0
1659,Kobe Sushi,54,6,17.56,411.38,64.0,0.1,0,14.4,1,1
1660,Noe Sushi Bar,90,3,30.74,223.96,56.0,0.53,0,10.9,0,1
1661,Noe Sushi Bar,12,7,51.67,732.99,69.0,0.13,0,4.1,0,1
1662,Noe Sushi Bar,8,7,47.54,734.41,74.0,0.29,0,2.8,0,0
1663,Nubori Experience,74,8,64.96,1221.7,67.0,0.63,0,30.0,0,0
1664,Noe Sushi Bar,16,9,43.79,1161.7,64.0,0.44,0,4.2,0,1
1665,Nubori Experience,52,6,81.55,1567.86,83.0,0.52,0,9.8,0,0
1666,Nubori Experience,26,7,59.09,1354.22,20.0,0.36,0,3.2,0,0
1667,Kobe Sushi,8,6,21.71,310.0,46.0,0.04,0,2.7,0,0
1668,Nubori Experience,105,4,56.88,882.48,75.0,0.29,0,3.0,0,1
1669,Kobe Sushi,45,4,13.38,131.76,39.0,0.11,0,9.4,0,1
1670,Nubori Experience,93,3,81.61,733.96,36.0,0.2,0,4.0,0,0
1671,Kobe Sushi,84,4,26.92,340.13,54.0,0.39,0,7.2,0,0
1672,Nubori Experience,81,5,67.52,1142.4,31.0,0.73,0,2.8,0,0
1673,Nubori Experience,19,13,64.21,2626.65,50.0,0.61,0,2.4,0,1
1674,Nubori Experience,17,8,73.47,1880.92,35.0,0.42,0,0.5,0,0
1675,Chef Choy,103,9,48.28,1687.22,59.0,0.45,0,0.6,1,0
1676,Kobe Sushi,65,4,18.87,247.61,20.0,0.55,0,24.2,0,1
1677,Kobe Sushi,116,7,15.09,388.04,58.0,0.3,1,0.5,0,0
1678,Noe Sushi Bar,29,7,66.17,1195.44,55.0,0.13,0,5.4,0,0
1679,Kobe Sushi,14,7,18.48,215.75,20.0,0.39,0,1.4,0,1
1680,Noe Sushi Bar,17,4,40.84,318.59,34.0,0.37,0,1.0,0,0
1681,Kobe Sushi,13,6,17.63,212.41,48.0,0.44,0,3.7,0,1
1682,Nubori Experience,93,7,60.0,895.67,31.0,0.25,0,0.7,0,0
1683,Noe Sushi Bar,98,5,27.31,236.79,41.0,0.49,0,0.8,0,0
1684,Nubori Experience,91,7,38.56,966.34,59.0,0.18,0,0.5,0,1
1685,Kobe Sushi,63,6,15.55,146.81,53.0,0.32,0,0.5,0,1
1686,Nubori Experience,110,9,62.46,2045.94,33.0,0.09,0,2.0,0,0
1687,Nubori Experience,33,8,58.64,1107.49,45.0,0.22,0,4.5,0,0
1688,Noe Sushi Bar,29,5,35.72,316.36,58.0,0.07,0,10.0,1,0
1689,Noe Sushi Bar,37,6,64.08,1096.96,45.0,0.25,0,5.8,0,1
1690,Chef Choy,103,4,22.05,148.71,67.0,0.82,0,0.5,1,0
1691,Kobe Sushi,83,6,25.05,393.06,52.0,0.48,0,2.8,0,1
1692,Noe Sushi Bar,46,11,36.76,672.31,62.0,0.14,0,6.1,0,0
1693,Kobe Sushi,24,5,26.76,533.94,53.0,0.46,0,21.9,0,0
1694,Kobe Sushi,14,7,17.8,373.04,62.0,0.42,1,1.2,0,1
1695,Kobe Sushi,111,6,12.04,226.75,41.0,0.33,0,0.5,0,1
1696,Kobe Sushi,101,5,23.4,247.77,57.0,0.2,0,22.6,1,0
1697,Kobe Sushi,5,2,18.38,139.45,59.0,0.36,0,5.1,0,0
1698,Kobe Sushi,53,9,18.6,589.09,44.0,0.07,0,30.0,0,0
1699,Nubori Experience,88,6,59.3,1068.4,26.0,0.39,0,1.9,0,1
1700,Noe Sushi Bar,98,4,19.95,311.77,48.0,0.45,0,2.6,0,0
1701,Nubori Experience,114,5,72.98,753.22,66.0,0.4,1,3.1,1,0
1702,Noe Sushi Bar,95,4,52.77,811.39,32.0,0.09,0,0.5,0,0
1703,Kobe Sushi,30,7,16.54,410.11,33.0,0.49,0,1.6,0,0
1704,Noe Sushi Bar,60,8,52.44,1300.47,44.0,0.38,0,1.1,0,1
1705,Noe Sushi Bar,120,7,67.27,1353.81,48.0,0.24,0,5.5,1,0
1706,Kobe Sushi,73,5,19.79,177.98,54.0,0.28,3,0.7,0,1
1707,Noe Sushi Bar,91,2,26.38,113.75,43.0,0.7,0,4.0,0,0
1708,Kobe Sushi,28,6,19.49,306.41,53.0,0.42,0,4.5,1,0
1709,Noe Sushi Bar,106,5,34.31,338.44,54.0,0.48,0,8.6,1,0
1710,Noe Sushi Bar,26,5,61.02,588.98,39.0,0.36,0,3.2,0,1
1711,Kobe Sushi,18,10,24.39,611.54,74.0,0.38,0,0.6,0,0
1712,Kobe Sushi,36,5,16.9,196.14,40.0,0.04,0,4.6,1,0
1713,Chef Choy,8,3,32.51,209.68,38.0,0.38,0,8.0,0,0
1714,Noe Sushi Bar,18,3,36.34,297.49,58.0,0.33,0,5.5,1,0
1715,Kobe Sushi,84,6,24.42,291.68,53.0,0.39,0,5.2,0,0
1716,Nubori Experience,58,5,88.77,1221.48,36.0,0.35,2,8.4,1,0
1717,Kobe Sushi,32,6,19.34,261.17,61.0,0.29,0,9.4,0,0
1718,Noe Sushi Bar,93,5,45.59,475.02,59.0,0.39,0,1.8,1,0
1719,Nubori Experience,49,7,63.67,1461.56,55.0,0.32,0,5.2,0,1
1720,Kobe Sushi,48,7,22.06,246.05,42.0,0.47,0,10.6,0,0
1721,Kobe Sushi,82,8,19.43,564.61,45.0,0.19,0,7.7,0,1
1722,Kobe Sushi,71,12,18.08,491.87,34.0,0.24,1,2.9,1,0
1723,Kobe Sushi,65,4,23.21,282.23,55.0,0.42,0,5.2,0,0
1724,Kobe Sushi,92,8,14.68,183.57,55.0,0.67,0,3.8,0,1
1725,Noe Sushi Bar,33,7,54.46,1262.38,43.0,0.08,0,6.5,0,0
1726,Kobe Sushi,50,3,16.68,162.0,57.0,0.56,0,4.3,0,0
1727,Noe Sushi Bar,4,3,49.24,389.89,20.0,0.14,1,0.5,0,0
1728,Nubori Experience,119,9,43.38,1041.1,40.0,0.27,0,8.4,1,0
1729,Nubori Experience,84,4,59.36,534.67,50.0,0.15,0,7.0,1,0
1730,Noe Sushi Bar,117,7,67.38,1416.36,43.0,0.45,1,6.2,1,0
1731,Kobe Sushi,116,6,19.54,388.29,70.0,0.51,0,7.9,0,1
1732,Noe Sushi Bar,36,8,35.59,427.67,40.0,0.09,0,17.0,0,0
1733,Noe Sushi Bar,95,4,37.42,598.71,52.0,0.44,0,8.0,0,1
1734,Noe Sushi Bar,102,6,50.43,837.36,70.0,0.48,0,2.8,0,0
1735,Kobe Sushi,28,1,24.29,78.25,57.0,0.46,0,0.6,0,1
1736,Nubori Experience,3,5,43.16,444.62,43.0,0.53,0,7.2,0,0
1737,Noe Sushi Bar,6,4,56.94,782.14,51.0,0.21,0,0.5,1,0
1738,Kobe Sushi,45,7,12.07,287.77,38.0,0.26,0,5.0,1,0
1739,Kobe Sushi,23,9,23.17,716.59,67.0,0.58,0,1.6,0,1
1740,Noe Sushi Bar,7,4,47.57,676.06,48.0,0.29,0,4.8,0,1
1741,Nubori Experience,120,3,90.58,848.94,48.0,0.52,1,11.8,1,0
1742,Noe Sushi Bar,61,4,52.36,707.64,45.0,0.31,0,11.7,0,1
1743,Chef Choy,100,5,13.07,137.59,47.0,0.14,0,2.5,0,0
1744,Kobe Sushi,65,4,23.84,303.2,42.0,0.22,0,1.2,0,0
1745,Noe Sushi Bar,6,4,46.04,529.85,37.0,0.53,0,3.6,0,1
1746,Noe Sushi Bar,24,5,36.67,472.62,42.0,0.33,0,11.3,1,0
1747,Kobe Sushi,37,6,28.43,301.29,55.0,0.44,0,3.2,0,1
1748,Kobe Sushi,45,6,17.01,259.87,63.0,0.06,0,3.3,0,0
1749,Chef Choy,51,9,34.45,837.03,38.0,0.32,0,6.5,0,1
1750,Kobe Sushi,100,7,18.58,283.62,53.0,0.65,0,3.9,1,0
1751,Noe Sushi Bar,88,5,65.5,1094.95,48.0,0.62,0,1.5,0,1
1752,Kobe Sushi,102,6,23.04,207.39,51.0,0.21,0,2.8,1,0
1753,Kobe Sushi,45,9,17.01,494.63,69.0,0.29,0,10.9,0,0
1754,Kobe Sushi,63,5,15.36,239.25,59.0,0.29,0,17.3,1,0
1755,Nubori Experience,29,3,77.66,799.28,65.0,0.29,0,1.0,0,1
1756,Nubori Experience,101,7,77.7,1911.45,30.0,0.2,0,1.0,1,0
1757,Nubori Experience,109,4,52.63,836.23,29.0,0.65,0,13.1,1,0
1758,Noe Sushi Bar,96,6,46.66,1024.62,52.0,0.53,0,7.1,0,0
1759,Kobe Sushi,25,5,22.45,426.32,29.0,0.37,1,21.3,0,0
1760,Noe Sushi Bar,10,5,55.73,832.94,29.0,0.28,0,0.8,1,0
1761,Noe Sushi Bar,35,8,47.56,1319.86,38.0,0.08,0,12.2,0,0
1762,Nubori Experience,55,3,56.55,627.01,41.0,0.39,1,2.5,0,1
1763,Kobe Sushi,25,9,23.15,359.96,40.0,0.39,0,3.3,0,1
1764,Noe Sushi Bar,91,7,59.68,872.82,46.0,0.3,0,1.9,1,0
1765,Kobe Sushi,45,9,22.26,374.43,74.0,0.48,0,4.8,0,0
1766,Kobe Sushi,96,5,18.19,188.47,70.0,0.75,0,3.0,0,0
1767,Noe Sushi Bar,12,8,41.6,996.44,26.0,0.33,1,1.3,1,0
1768,Noe Sushi Bar,4,6,28.2,556.57,43.0,0.47,0,3.4,0,1
1769,Kobe Sushi,106,6,19.21,373.31,51.0,0.4,0,0.7,1,0
1770,Kobe Sushi,90,10,10.0,329.99,61.0,0.27,1,10.4,0,0
1771,Noe Sushi Bar,67,5,20.81,363.12,35.0,0.3,0,30.0,1,0
1772,Chef Choy,17,2,26.5,155.12,51.0,0.21,1,9.9,0,0
1773,Nubori Experience,73,6,71.93,1711.8,51.0,0.12,0,2.9,0,1
1774,Nubori Experience,93,6,77.4,1378.21,57.0,0.17,0,2.1,0,1
1775,Chef Choy,65,6,37.98,524.16,55.0,0.28,0,15.9,1,0
1776,Kobe Sushi,82,8,19.47,361.21,30.0,0.37,1,4.1,1,0
1777,Noe Sushi Bar,105,9,23.52,464.85,56.0,0.43,0,0.5,1,0
1778,Noe Sushi Bar,53,8,40.04,1248.48,37.0,0.24,0,2.4,1,0
1779,Kobe Sushi,84,10,14.41,240.13,24.0,0.09,0,3.7,1,0
1780,Nubori Experience,57,5,62.28,797.24,63.0,0.22,0,5.4,0,0
1781,Kobe Sushi,105,7,21.89,553.87,42.0,0.31,0,7.8,0,0
1782,Nubori Experience,98,8,56.13,1371.06,34.0,0.44,0,13.6,0,0
1783,Noe Sushi Bar,115,5,44.53,775.35,46.0,0.37,2,3.4,1,0
1784,Noe Sushi Bar,28,8,51.36,811.92,43.0,0.17,1,10.7,0,0
1785,Noe Sushi Bar,112,6,64.31,879.23,49.0,0.49,0,0.8,0,1
1786,Nubori Experience,99,6,67.55,787.7,47.0,0.73,2,0.5,1,0
1787,Noe Sushi Bar,16,4,21.68,260.05,50.0,0.41,1,3.6,1,0
1788,Noe Sushi Bar,21,6,46.84,508.18,48.0,0.09,0,6.9,0,0
1789,Kobe Sushi,77,5,11.31,187.02,77.0,0.21,0,1.3,0,0
1790,Noe Sushi Bar,99,2,75.68,545.05,71.0,0.6,0,2.2,0,1
1791,Kobe Sushi,42,9,12.5,228.88,36.0,0.37,0,1.4,1,0
1792,Noe Sushi Bar,54,9,37.53,1178.2,43.0,0.14,0,5.6,1,0
1793,Noe Sushi Bar,32,4,36.02,321.12,38.0,0.35,2,6.4,0,0
1794,Noe Sushi Bar,114,5,38.34,371.07,39.0,0.26,0,11.0,0,0
1795,Kobe Sushi,38,7,20.72,566.65,38.0,0.52,1,0.8,0,0
1796,Kobe Sushi,70,6,20.38,219.4,39.0,0.34,1,4.7,0,0
1797,Noe Sushi Bar,114,6,28.81,431.97,30.0,0.55,0,25.6,1,0
1798,Kobe Sushi,102,7,23.18,414.59,58.0,0.09,0,9.8,0,0
1799,Kobe Sushi,38,4,19.02,203.29,56.0,0.24,0,0.8,0,0
1800,Kobe Sushi,54,10,17.31,595.44,59.0,0.12,0,0.5,0,0
1801,Nubori Experience,60,6,78.0,1182.49,49.0,0.12,0,0.5,0,1
1802,Noe Sushi Bar,77,6,44.41,756.36,44.0,0.59,0,8.6,0,1
1803,Kobe Sushi,110,4,23.26,144.1,20.0,0.95,1,12.5,0,1
1804,Kobe Sushi,117,3,20.17,158.93,41.0,0.25,1,2.2,1,0
1805,Kobe Sushi,103,3,21.79,224.49,28.0,0.51,1,7.8,1,0
1806,Chef Choy,77,8,29.38,790.4,58.0,0.31,0,19.1,1,0
1807,Noe Sushi Bar,47,6,29.63,608.37,27.0,0.2,0,12.6,0,1
1808,Kobe Sushi,12,10,16.98,378.76,54.0,0.12,0,2.1,0,1
1809,Kobe Sushi,53,4,22.08,317.43,20.0,0.07,0,0.6,0,0
1810,Kobe Sushi,33,8,14.15,385.41,24.0,0.33,0,3.3,0,1
1811,Noe Sushi Bar,28,8,39.43,1064.63,23.0,0.54,0,0.6,0,0
1812,Chef Choy,3,7,12.62,219.18,52.0,0.55,1,0.5,0,0
1813,Kobe Sushi,82,6,15.69,219.78,59.0,0.23,2,1.5,1,0
1814,Kobe Sushi,26,10,16.08,416.73,20.0,0.08,1,7.2,0,1
1815,Kobe Sushi,54,6,18.98,241.89,55.0,0.13,0,0.5,0,0
1816,Nubori Experience,40,6,69.62,1003.79,38.0,0.26,0,2.0,0,0
1817,Kobe Sushi,66,4,15.94,207.25,33.0,0.2,0,4.7,0,1
1818,Chef Choy,68,6,19.99,420.99,77.0,0.33,0,3.7,0,1
1819,Noe Sushi Bar,114,5,29.33,258.05,60.0,0.26,0,10.3,0,0
1820,Kobe Sushi,92,6,17.54,161.67,35.0,0.16,0,7.8,0,1
1821,Kobe Sushi,92,3,17.03,105.64,26.0,0.41,0,30.0,0,0
1822,Kobe Sushi,89,7,13.74,226.4,20.0,0.37,0,3.0,0,1
1823,Noe Sushi Bar,90,5,42.31,586.59,67.0,0.41,1,2.2,1,0
1824,Chef Choy,109,3,21.67,213.08,45.0,0.29,0,3.8,0,0
1825,Noe Sushi Bar,47,5,46.38,748.04,42.0,0.02,0,6.0,1,0
1826,Noe Sushi Bar,2,3,65.1,725.4,48.0,0.16,0,1.7,0,0
1827,Kobe Sushi,42,6,17.87,338.71,36.0,0.28,0,1.2,0,1
1828,Nubori Experience,34,5,71.51,983.54,37.0,0.48,1,11.7,1,0
1829,Chef Choy,94,4,34.0,253.87,28.0,0.31,1,9.7,0,1
1830,Kobe Sushi,21,5,14.11,155.67,42.0,0.26,0,1.4,0,1
1831,Nubori Experience,108,7,67.55,1479.67,31.0,0.39,0,2.9,0,1
1832,Noe Sushi Bar,101,6,76.42,984.43,47.0,0.38,0,4.4,1,0
1833,Noe Sushi Bar,44,5,49.56,862.09,35.0,0.28,0,4.2,0,1
1834,Noe Sushi Bar,87,5,45.99,468.75,49.0,0.39,1,4.1,0,1
1835,Nubori Experience,97,7,66.94,1572.23,47.0,0.51,0,7.8,1,0
1836,Noe Sushi Bar,2,5,49.32,383.97,66.0,0.51,0,6.8,0,0
1837,Kobe Sushi,91,5,20.39,221.88,20.0,0.34,0,0.5,0,1
1838,Kobe Sushi,112,6,22.87,278.76,39.0,0.32,0,11.8,0,1
1839,Nubori Experience,59,9,87.59,3044.4,45.0,0.2,0,0.7,0,1
1840,Kobe Sushi,86,6,10.93,194.53,20.0,0.17,0,0.5,0,1
1841,Kobe Sushi,98,8,21.46,410.28,29.0,0.17,0,2.4,0,1
1842,Noe Sushi Bar,16,9,35.71,910.85,40.0,0.48,0,15.0,0,1
1843,Noe Sushi Bar,20,5,41.86,836.84,72.0,0.25,0,0.5,1,0
1844,Noe Sushi Bar,26,4,39.13,375.57,54.0,0.45,1,4.4,0,1
1845,Nubori Experience,16,4,60.8,493.16,40.0,0.13,1,2.8,1,0
1846,Kobe Sushi,70,6,15.91,170.79,57.0,0.11,0,9.8,1,0
1847,Kobe Sushi,109,3,17.74,129.43,36.0,0.13,0,10.0,0,0
1848,Kobe Sushi,108,7,17.33,469.88,54.0,0.5,0,5.0,1,0
1849,Nubori Experience,23,8,48.19,728.29,39.0,0.73,0,7.0,1,0
1850,Noe Sushi Bar,42,8,55.98,1354.55,67.0,0.11,1,1.4,0,1
1851,Kobe Sushi,37,3,15.78,133.46,45.0,0.39,0,7.8,1,0
1852,Nubori Experience,72,6,62.74,1490.55,44.0,0.31,0,5.7,0,0
1853,Nubori Experience,6,7,60.11,661.65,57.0,0.31,0,18.7,0,1
1854,Nubori Experience,37,6,45.13,828.06,46.0,0.41,0,4.5,0,0
1855,Nubori Experience,116,4,53.12,411.27,45.0,0.37,0,7.9,0,1
1856,Kobe Sushi,22,5,21.28,221.28,36.0,0.45,1,6.9,1,0
1857,Chef Choy,6,5,28.33,531.08,29.0,0.52,0,3.9,0,1
1858,Noe Sushi Bar,118,4,43.97,486.33,46.0,0.5,0,8.0,1,0
1859,Nubori Experience,32,8,57.51,1762.74,30.0,0.22,0,3.7,0,0
1860,Noe Sushi Bar,17,6,24.86,279.12,33.0,0.61,0,12.9,0,0
1861,Chef Choy,38,8,18.61,257.71,54.0,0.38,0,23.8,0,0
1862,Noe Sushi Bar,17,6,44.04,607.67,63.0,0.06,0,1.6,0,1
1863,Kobe Sushi,37,3,21.41,209.47,29.0,0.02,0,3.7,0,0
1864,Noe Sushi Bar,23,5,55.74,791.27,26.0,0.13,0,12.0,0,1
1865,Nubori Experience,49,5,55.2,764.45,47.0,0.71,0,30.0,0,0
1866,Nubori Experience,61,3,58.75,468.25,46.0,0.42,0,1.3,1,0
1867,Kobe Sushi,49,7,18.5,430.5,62.0,0.51,0,2.8,1,0
1868,Kobe Sushi,61,5,25.09,246.42,36.0,0.39,0,13.6,0,0
1869,Kobe Sushi,77,7,20.48,350.53,47.0,0.14,0,0.5,1,0
1870,Noe Sushi Bar,32,5,44.56,572.53,20.0,0.44,0,0.5,0,1
1871,Nubori Experience,86,3,78.29,582.33,73.0,0.21,0,0.5,0,0
1872,Kobe Sushi,63,5,12.47,128.38,57.0,0.38,0,9.3,0,1
1873,Noe Sushi Bar,7,2,48.15,167.4,34.0,0.15,0,2.6,0,0
1874,Nubori Experience,22,10,73.79,1178.68,28.0,0.21,0,2.0,0,0
1875,Noe Sushi Bar,85,3,30.16,341.8,48.0,0.16,0,0.9,1,0
1876,Noe Sushi Bar,6,6,56.45,1162.88,46.0,0.28,0,14.8,0,0
1877,Noe Sushi Bar,61,7,47.32,1114.06,41.0,0.1,0,7.9,1,0
1878,Noe Sushi Bar,14,6,43.43,847.7,32.0,0.5,0,13.4,1,0
1879,Kobe Sushi,16,5,14.1,151.94,56.0,0.53,0,6.3,0,0
1880,Noe Sushi Bar,3,4,31.45,190.69,23.0,0.42,0,2.4,0,0
1881,Noe Sushi Bar,9,8,33.92,567.26,55.0,0.51,0,2.1,1,0
1882,Nubori Experience,47,3,49.28,430.9,40.0,0.32,0,10.2,0,1
1883,Noe Sushi Bar,85,1,42.89,69.31,45.0,0.29,1,3.4,0,1
1884,Chef Choy,114,6,13.74,294.71,20.0,0.45,0,5.1,0,1
1885,Kobe Sushi,94,5,19.56,326.74,44.0,0.61,0,6.9,0,0
1886,Noe Sushi Bar,94,4,43.29,619.2,24.0,0.29,0,4.3,1,0
1887,Kobe Sushi,42,4,23.31,145.83,46.0,0.15,0,4.1,0,0
1888,Kobe Sushi,42,8,20.96,435.68,38.0,0.16,0,1.9,1,0
1889,Noe Sushi Bar,96,7,44.85,838.09,26.0,0.59,1,1.9,1,0
1890,Nubori Experience,23,6,84.14,1641.53,72.0,0.21,0,0.5,0,0
1891,Kobe Sushi,3,5,23.33,438.36,31.0,0.28,0,6.4,0,0
1892,Noe Sushi Bar,1,5,60.08,892.23,37.0,0.33,0,24.2,0,0
1893,Nubori Experience,67,7,52.34,1029.86,31.0,0.56,0,0.8,0,1
1894,Kobe Sushi,101,7,19.93,260.6,20.0,0.5,0,5.6,1,0
1895,Noe Sushi Bar,71,4,57.39,502.39,29.0,0.34,0,2.0,0,1
1896,Noe Sushi Bar,3,4,52.28,453.46,34.0,0.53,0,2.9,0,1
1897,Noe Sushi Bar,100,4,58.28,750.99,37.0,0.16,0,3.6,1,0
1898,Kobe Sushi,49,2,20.95,110.9,61.0,0.27,0,1.3,0,1
1899,Kobe Sushi,67,7,10.0,259.01,56.0,0.1,0,4.0,0,1
1900,Chef Choy,55,6,35.28,599.96,75.0,0.55,1,0.5,0,1
1901,Noe Sushi Bar,4,7,50.79,678.38,30.0,0.16,0,9.7,0,0
1902,Kobe Sushi,31,4,27.51,396.49,60.0,0.14,0,2.7,0,0
1903,Chef Choy,66,5,15.77,149.43,55.0,0.07,0,0.7,1,0
1904,Kobe Sushi,78,7,26.48,381.34,29.0,0.36,1,13.4,0,0
1905,Noe Sushi Bar,101,9,65.39,1132.14,47.0,0.48,1,1.9,1,0
1906,Kobe Sushi,64,6,15.39,202.01,44.0,0.3,0,4.5,0,0
1907,Nubori Experience,31,2,52.93,280.32,28.0,0.32,0,0.5,0,0
1908,Kobe Sushi,117,5,22.95,450.42,57.0,0.42,1,12.8,0,1
1909,Kobe Sushi,63,6,23.57,212.86,55.0,0.53,1,6.3,1,0
1910,Kobe Sushi,66,6,20.01,357.91,50.0,0.15,0,10.6,0,1
1911,Kobe Sushi,31,5,16.72,140.43,25.0,0.08,0,0.5,0,0
1912,Nubori Experience,47,6,66.95,1495.86,82.0,0.41,0,5.8,0,0
1913,Nubori Experience,107,11,89.21,2449.09,57.0,0.24,0,2.1,0,1
1914,Kobe Sushi,22,4,18.75,249.12,45.0,0.42,0,13.5,1,0
1915,Noe Sushi Bar,74,5,35.37,695.86,36.0,0.49,0,2.1,0,1
1916,Noe Sushi Bar,116,11,47.36,1289.29,46.0,0.3,0,5.7,0,0
1917,Nubori Experience,94,3,61.45,483.9,46.0,0.17,0,0.5,0,1
1918,Noe Sushi Bar,97,4,46.83,400.77,40.0,0.42,0,5.4,1,0
1919,Kobe Sushi,83,4,26.79,247.89,20.0,0.36,0,1.3,0,0
1920,Noe Sushi Bar,46,7,46.03,902.34,48.0,0.41,0,4.7,1,0
1921,Noe Sushi Bar,89,4,24.75,317.28,46.0,0.19,0,8.5,0,1
1922,Kobe Sushi,58,6,10.0,205.39,40.0,0.61,0,13.3,0,0
1923,Noe Sushi Bar,119,12,48.11,1211.13,55.0,0.16,0,15.6,0,0
1924,Kobe Sushi,61,7,18.79,338.76,59.0,0.01,1,1.7,0,0
1925,Chef Choy,118,2,28.29,127.65,58.0,0.6,0,1.6,0,0
